Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;BWH;BWD;BWA;GBH;GBD;GBA;IWH;IWD;IWA;LBH;LBD;LBA;SBH;SBD;SBA;WHH;WHD;WHA;SJH;SJD;SJA;VCH;VCD;VCA
30.01.2016;Dortmund;Ingolstadt;2;0;H;117;70;190;117;725;170;;;;122;55;120;115;75;210;;;;117;70;170;;;;115;80;190
30.01.2016;Leverkusen;Hannover;3;0;H;125;60;120;13;55;100;;;;135;48;76;129;55;110;;;;13;50;110;;;;129;60;105
30.01.2016;Stuttgart;Hamburg;2;1;H;195;36;38;195;35;37;;;;21;33;33;191;36;38;;;;20;32;40;;;;193;375;39
30.01.2016;Werder Bremen;Hertha;3;3;D;25;33;28;26;32;275;;;;26;32;26;25;325;275;;;;262;31;28;;;;255;34;28
31.01.2016;Bayern Munich;Hoffenheim;2;0;H;108;130;210;111;95;230;;;;11;80;200;11;100;290;;;;111;90;260;;;;108;120;260
31.01.2016;Wolfsburg;FC Koln;1;1;D;157;40;575;162;40;55;;;;16;39;50;162;38;55;;;;167;36;55;;;;162;42;55
05.02.2016;M'gladbach;Werder Bremen;5;1;H;17;40;45;175;38;42;;;;18;35;42;173;40;433;;;;173;40;433;;;;175;42;43
06.02.2016;Ein Frankfurt;Stuttgart;2;4;A;27;36;25;27;325;26;;;;26;32;26;26;36;25;;;;27;32;262;;;;27;36;255
06.02.2016;Hannover;Mainz;0;1;A;275;33;26;27;32;265;;;;26;32;26;262;325;262;;;;27;31;27;;;;275;34;263
06.02.2016;Hertha;Dortmund;0;0;D;65;433;15;60;433;153;;;;56;39;155;60;42;15;;;;65;40;153;;;;65;44;153
06.02.2016;Ingolstadt;Augsburg;2;1;H;25;31;31;25;32;28;;;;24;33;275;24;30;31;;;;25;30;31;;;;24;32;32
06.02.2016;Leverkusen;Bayern Munich;0;0;D;525;42;16;55;41;165;;;;51;36;165;525;40;162;;;;50;38;167;;;;525;43;162
06.02.2016;Schalke 04;Wolfsburg;3;0;H;245;35;28;245;34;29;;;;24;33;275;23;34;29;;;;24;32;30;;;;245;35;288
07.02.2016;Hamburg;FC Koln;1;1;D;25;32;30;25;32;28;;;;25;33;265;25;31;29;;;;26;31;28;;;;25;325;30
07.02.2016;Hoffenheim;Darmstadt;0;2;A;20;33;40;20;325;375;;;;20;33;36;195;33;38;;;;20;32;40;;;;20;34;40
12.02.2016;Mainz;Schalke 04;2;1;H;29;34;245;29;325;25;;;;26;32;26;288;34;24;;;;275;34;25;;;;29;34;245
13.02.2016;Darmstadt;Leverkusen;1;2;A;475;375;175;50;36;175;;;;42;35;18;475;36;173;;;;45;35;18;;;;48;38;175
13.02.2016;Dortmund;Hannover;1;0;H;114;85;170;114;775;155;;;;115;70;150;113;90;210;;;;114;75;210;;;;112;100;220
13.02.2016;FC Koln;Ein Frankfurt;3;1;H;191;38;38;195;33;39;;;;21;33;33;185;36;40;;;;195;34;40;;;;19;38;40
13.02.2016;Stuttgart;Hertha;2;0;H;21;35;35;215;33;33;;;;22;33;31;205;34;35;;;;21;33;35;;;;21;36;35
13.02.2016;Werder Bremen;Hoffenheim;1;1;D;22;35;325;22;33;32;;;;22;33;31;215;34;325;;;;22;33;33;;;;22;36;33
13.02.2016;Wolfsburg;Ingolstadt;2;0;H;173;36;525;175;37;475;;;;17;36;47;17;36;50;;;;175;35;50;;;;173;38;50
14.02.2016;Augsburg;Bayern Munich;1;3;A;130;60;122;925;625;128;;;;85;48;133;120;575;125;;;;120;50;129;;;;120;65;125
14.02.2016;Hamburg;M'gladbach;3;2;H;33;36;21;31;34;22;;;;29;33;23;325;34;215;;;;33;33;22;;;;33;36;22
19.02.2016;Ein Frankfurt;Hamburg;0;0;D;225;35;30;23;325;31;;;;23;33;29;225;34;31;;;;238;34;29;;;;23;35;31
20.02.2016;Bayern Munich;Darmstadt;3;1;H;108;120;260;108;110;340;;;;107;95;220;107;120;510;;;;108;90;340;;;;106;130;510
20.02.2016;Hertha;Wolfsburg;1;1;D;275;33;26;28;32;265;;;;26;32;26;275;32;26;;;;275;32;26;;;;28;34;255
20.02.2016;Hoffenheim;Mainz;3;2;H;24;34;29;25;325;275;;;;26;32;26;238;34;29;;;;245;33;29;;;;25;34;29
20.02.2016;Ingolstadt;Werder Bremen;2;0;H;21;33;36;215;33;33;;;;23;32;30;21;33;35;;;;205;34;36;;;;21;35;36
20.02.2016;M'gladbach;FC Koln;1;0;H;191;36;40;195;34;375;;;;20;33;36;191;35;38;;;;195;35;38;;;;195;375;375
21.02.2016;Hannover;Augsburg;0;1;A;263;33;275;27;31;27;;;;26;32;26;262;32;27;;;;27;31;27;;;;27;33;275
21.02.2016;Leverkusen;Dortmund;0;1;A;34;35;21;34;34;215;;;;31;33;22;33;34;215;;;;33;33;22;;;;325;36;22
21.02.2016;Schalke 04;Stuttgart;1;1;D;215;375;31;215;35;33;;;;20;33;36;21;36;32;;;;22;33;33;;;;215;38;32
26.02.2016;FC Koln;Hertha;0;1;A;21;33;375;21;33;34;;;;215;33;32;205;325;38;;;;205;325;38;;;;21;33;38
27.02.2016;Hamburg;Ingolstadt;1;1;D;24;30;33;245;31;295;;;;23;32;30;24;30;31;;;;25;30;30;;;;245;32;313
27.02.2016;Stuttgart;Hannover;1;2;A;153;40;65;155;42;55;;;;15;40;61;155;42;575;;;;155;40;60;;;;155;45;575
27.02.2016;Werder Bremen;Darmstadt;2;2;D;21;34;36;21;33;34;;;;22;33;31;21;33;35;;;;21;34;35;;;;21;35;35
27.02.2016;Wolfsburg;Bayern Munich;0;2;A;90;45;14;90;45;145;;;;55;40;155;70;45;14;;;;70;44;144;;;;75;48;144
28.02.2016;Augsburg;M'gladbach;2;2;D;27;34;26;26;33;26;;;;265;33;25;275;33;25;;;;26;34;26;;;;275;35;255
28.02.2016;Dortmund;Hoffenheim;3;1;H;118;70;170;12;675;110;;;;125;55;103;12;70;130;;;;12;70;120;;;;12;75;130
28.02.2016;Ein Frankfurt;Schalke 04;0;0;D;32;34;225;32;34;225;;;;31;33;22;30;35;22;;;;31;36;22;;;;313;36;225
28.02.2016;Mainz;Leverkusen;3;1;H;375;35;20;35;34;205;;;;31;33;22;36;34;20;;;;375;34;20;;;;375;36;20
01.03.2016;Hannover;Wolfsburg;0;4;A;42;375;185;37;375;195;;;;36;33;20;42;36;183;;;;40;36;185;;;;37;375;20
01.03.2016;Ingolstadt;FC Koln;1;1;D;25;31;30;25;31;29;;;;26;31;27;24;30;31;;;;25;288;32;;;;255;31;31
02.03.2016;Bayern Munich;Mainz;1;2;A;113;90;210;113;80;175;;;;115;70;150;113;85;230;;;;112;85;190;;;;112;100;220
02.03.2016;Darmstadt;Dortmund;0;2;A;80;475;14;70;475;14;;;;73;44;14;75;45;14;;;;70;45;144;;;;80;50;14
02.03.2016;Hertha;Ein Frankfurt;2;0;H;185;36;433;18;36;425;;;;18;35;42;185;34;433;;;;185;35;433;;;;19;36;43
02.03.2016;Hoffenheim;Augsburg;2;1;H;225;34;33;235;34;285;;;;24;33;275;225;34;30;;;;238;34;29;;;;225;36;31
02.03.2016;Leverkusen;Werder Bremen;1;4;A;144;475;70;14;475;675;;;;145;40;70;144;45;65;;;;15;45;60;;;;145;50;65
02.03.2016;M'gladbach;Stuttgart;4;0;H;205;38;34;21;34;33;;;;21;33;33;20;38;33;;;;205;40;31;;;;21;40;32
02.03.2016;Schalke 04;Hamburg;3;2;H;185;36;433;183;35;425;;;;19;345;38;185;35;42;;;;191;35;40;;;;187;375;42
05.03.2016;Augsburg;Leverkusen;3;3;D;29;33;25;29;32;24;;;;265;33;25;28;325;25;;;;29;32;25;;;;29;34;25
05.03.2016;Dortmund;Bayern Munich;0;0;D;31;34;23;30;33;23;;;;30;345;23;31;34;22;;;;32;32;23;;;;31;37;225
05.03.2016;Ein Frankfurt;Ingolstadt;1;1;D;25;32;30;24;32;295;;;;24;33;275;26;30;288;;;;26;31;28;;;;26;325;288
05.03.2016;FC Koln;Schalke 04;1;3;A;24;32;31;245;32;285;;;;26;32;26;24;32;29;;;;25;32;29;;;;25;34;29
05.03.2016;Stuttgart;Hoffenheim;5;1;H;191;36;40;187;37;38;;;;20;33;36;185;38;375;;;;191;36;38;;;;187;41;38
05.03.2016;Werder Bremen;Hannover;4;1;H;173;38;475;175;36;46;;;;18;35;42;173;38;45;;;;18;36;45;;;;173;41;46
05.03.2016;Wolfsburg;M'gladbach;2;1;H;195;375;36;20;34;36;;;;22;33;31;205;36;33;;;;21;33;35;;;;205;38;35
06.03.2016;Hamburg;Hertha;2;0;H;288;31;263;27;325;255;;;;26;32;26;29;30;25;;;;28;30;27;;;;288;325;26
06.03.2016;Mainz;Darmstadt;0;0;D;175;36;50;18;35;44;;;;17;36;47;175;35;475;;;;183;32;50;;;;178;375;475
11.03.2016;Hertha;Schalke 04;2;0;H;24;32;30;255;325;285;;;;26;32;26;24;325;29;;;;245;325;29;;;;255;32;30
12.03.2016;Bayern Munich;Werder Bremen;5;0;H;113;90;210;115;75;145;;;;112;80;160;114;85;190;;;;114;80;170;;;;112;100;220
12.03.2016;Darmstadt;Augsburg;2;2;D;28;31;27;265;32;265;;;;26;32;26;275;31;262;;;;27;31;27;;;;28;33;263
12.03.2016;Hannover;FC Koln;0;2;A;35;33;215;32;34;215;;;;275;33;24;35;33;21;;;;33;33;22;;;;35;35;215
12.03.2016;Hoffenheim;Wolfsburg;1;0;H;34;36;21;33;34;21;;;;33;33;21;33;36;205;;;;33;35;21;;;;33;39;21
12.03.2016;Ingolstadt;Stuttgart;3;3;D;30;32;25;29;325;24;;;;26;32;26;28;33;25;;;;28;31;262;;;;28;34;255
12.03.2016;M'gladbach;Ein Frankfurt;3;0;H;157;433;55;155;41;55;;;;16;39;50;157;42;525;;;;157;45;50;;;;157;46;54
13.03.2016;Dortmund;Mainz;2;0;H;136;50;85;134;50;825;;;;135;48;76;13;525;95;;;;133;48;100;;;;13;575;105
13.03.2016;Leverkusen;Hamburg;1;0;H;167;375;55;162;39;50;;;;17;37;45;162;38;525;;;;165;40;50;;;;162;42;55
18.03.2016;Schalke 04;M'gladbach;2;1;H;245;35;28;25;33;285;;;;24;33;275;24;33;28;;;;24;35;28;;;;25;34;28
19.03.2016;Ein Frankfurt;Hannover;1;0;H;185;36;433;183;35;425;;;;18;35;42;183;35;433;;;;191;34;42;;;;183;375;433
19.03.2016;FC Koln;Bayern Munich;0;1;A;110;50;129;975;575;126;;;;103;55;125;110;55;129;;;;110;50;13;;;;115;575;129
19.03.2016;Hamburg;Hoffenheim;1;3;A;225;34;32;22;33;32;;;;22;33;31;22;33;325;;;;225;33;32;;;;225;35;325
19.03.2016;Hertha;Ingolstadt;2;1;H;205;32;40;20;32;39;;;;19;345;38;20;31;40;;;;21;30;40;;;;21;325;39
19.03.2016;Werder Bremen;Mainz;1;1;D;238;34;30;24;325;29;;;;25;33;265;23;34;29;;;;24;33;29;;;;238;36;29
19.03.2016;Wolfsburg;Darmstadt;1;1;D;144;433;80;144;425;725;;;;145;40;70;14;433;75;;;;144;42;80;;;;145;46;75
20.03.2016;Augsburg;Dortmund;1;3;A;65;433;15;625;433;148;;;;61;40;15;65;433;15;;;;70;40;15;;;;65;46;15
20.03.2016;Stuttgart;Leverkusen;0;2;A;23;35;29;235;33;29;;;;24;33;275;225;36;29;;;;23;35;29;;;;23;38;29
01.04.2016;Leverkusen;Wolfsburg;3;0;H;20;32;40;20;35;38;;;;20;33;36;20;35;36;;;;195;35;38;;;;205;36;36
02.04.2016;Bayern Munich;Ein Frankfurt;1;0;H;113;90;210;11;90;210;;;;11;80;200;11;100;290;;;;11;90;260;;;;108;120;290
02.04.2016;Darmstadt;Stuttgart;2;2;D;34;33;22;30;33;23;;;;275;33;24;30;34;225;;;;31;35;22;;;;31;36;225
02.04.2016;Dortmund;Werder Bremen;3;2;H;12;70;130;12;65;115;;;;125;60;90;12;65;130;;;;122;60;130;;;;12;75;130
02.04.2016;Hannover;Hamburg;0;3;A;31;325;238;29;325;24;;;;29;33;23;30;325;238;;;;31;31;24;;;;30;34;24
02.04.2016;Ingolstadt;Schalke 04;3;0;H;275;30;27;27;32;26;;;;275;32;25;27;31;27;;;;27;31;27;;;;275;33;27
02.04.2016;Mainz;Augsburg;4;2;H;21;34;36;205;32;37;;;;20;33;36;21;33;35;;;;215;325;35;;;;21;35;36
03.04.2016;Hoffenheim;FC Koln;1;1;D;238;33;31;245;33;28;;;;22;33;31;238;34;29;;;;25;32;29;;;;24;35;30
03.04.2016;M'gladbach;Hertha;5;0;H;183;36;433;183;35;425;;;;19;345;38;18;35;45;;;;185;34;45;;;;187;37;43
08.04.2016;Hertha;Hannover;2;2;D;15;42;70;15;41;625;;;;14;46;70;15;40;65;;;;15;40;70;;;;15;433;70
09.04.2016;Ein Frankfurt;Hoffenheim;0;2;A;23;325;31;245;325;28;;;;24;33;275;23;33;29;;;;24;35;28;;;;24;36;29
09.04.2016;Hamburg;Darmstadt;1;2;A;205;34;36;205;325;36;;;;21;33;33;21;32;36;;;;21;325;36;;;;21;34;37
09.04.2016;Ingolstadt;M'gladbach;1;0;H;32;34;22;31;33;225;;;;29;33;23;325;33;22;;;;31;33;23;;;;325;35;225
09.04.2016;Stuttgart;Bayern Munich;1;3;A;60;433;15;60;475;144;;;;70;40;145;525;46;145;;;;65;475;144;;;;60;48;15
09.04.2016;Werder Bremen;Augsburg;1;2;A;205;34;35;215;33;33;;;;22;33;31;21;35;33;;;;215;35;32;;;;21;37;34
09.04.2016;Wolfsburg;Mainz;1;1;D;22;34;325;205;35;34;;;;23;33;29;21;34;34;;;;205;36;34;;;;21;37;34
10.04.2016;FC Koln;Leverkusen;0;2;A;31;325;23;30;33;23;;;;275;33;24;31;325;23;;;;32;33;225;;;;313;35;23
10.04.2016;Schalke 04;Dortmund;2;2;D;42;40;173;433;36;178;;;;42;35;18;433;40;173;;;;433;40;173;;;;45;41;175
15.04.2016;Hannover;M'gladbach;2;0;H;55;40;162;50;41;165;;;;47;36;17;50;40;165;;;;475;40;167;;;;50;433;165
16.04.2016;Augsburg;Stuttgart;1;0;H;245;36;275;25;33;275;;;;23;33;29;24;36;262;;;;26;34;26;;;;25;37;27
16.04.2016;Bayern Munich;Schalke 04;3;0;H;118;75;150;118;70;125;;;;122;55;120;12;70;150;;;;122;60;130;;;;117;80;170
16.04.2016;Darmstadt;Ingolstadt;2;0;H;255;32;288;25;31;285;;;;26;30;28;26;30;29;;;;262;30;29;;;;263;32;29
16.04.2016;Hoffenheim;Hertha;2;1;H;238;34;30;245;325;285;;;;25;32;275;23;325;30;;;;25;31;30;;;;238;34;31
16.04.2016;Leverkusen;Ein Frankfurt;3;0;H;136;525;80;136;50;75;;;;14;45;70;136;50;85;;;;14;45;80;;;;136;525;85
16.04.2016;Werder Bremen;Wolfsburg;3;2;H;25;35;275;235;35;275;;;;25;33;265;24;35;275;;;;24;35;28;;;;245;375;275
17.04.2016;Dortmund;Hamburg;3;0;H;133;525;90;128;575;875;;;;13;50;90;133;525;85;;;;136;48;85;;;;133;575;85
17.04.2016;Mainz;FC Koln;2;3;A;21;34;36;20;34;36;;;;21;33;33;21;33;35;;;;21;33;35;;;;21;35;36
22.04.2016;Hamburg;Werder Bremen;2;1;H;26;35;263;26;355;26;;;;24;33;275;25;35;26;;;;26;33;27;;;;255;36;27
23.04.2016;FC Koln;Darmstadt;4;1;H;195;33;433;191;34;39;;;;20;33;36;191;33;42;;;;20;32;40;;;;20;34;41
23.04.2016;Hertha;Bayern Munich;0;2;A;90;45;14;70;44;142;;;;73;44;14;75;45;14;;;;85;40;144;;;;80;48;14
23.04.2016;Ingolstadt;Hannover;2;2;D;191;34;433;183;35;425;;;;18;35;42;183;35;433;;;;191;34;42;;;;185;37;44
23.04.2016;Schalke 04;Leverkusen;2;3;A;30;33;24;285;35;23;;;;26;32;26;288;35;23;;;;30;32;24;;;;30;37;23
23.04.2016;Stuttgart;Dortmund;0;3;A;475;42;165;45;41;165;;;;44;38;17;433;40;17;;;;45;38;173;;;;46;43;17
23.04.2016;Wolfsburg;Augsburg;0;2;A;18;375;433;175;37;44;;;;19;345;38;175;38;42;;;;18;36;45;;;;18;40;433
24.04.2016;Ein Frankfurt;Mainz;2;1;H;288;33;25;27;325;255;;;;265;33;25;28;33;24;;;;29;32;25;;;;28;36;245
24.04.2016;M'gladbach;Hoffenheim;3;1;H;162;42;525;162;39;50;;;;165;38;48;162;433;475;;;;162;38;55;;;;162;46;50
29.04.2016;Augsburg;FC Koln;0;0;D;245;325;30;24;34;295;;;;22;33;31;25;33;28;;;;238;33;30;;;;245;35;28
30.04.2016;Bayern Munich;M'gladbach;1;1;D;14;50;75;144;525;60;;;;14;44;73;14;475;65;;;;144;45;65;;;;144;52;65
30.04.2016;Darmstadt;Ein Frankfurt;1;2;A;25;32;30;25;33;29;;;;24;33;275;25;325;28;;;;25;32;288;;;;25;35;288
30.04.2016;Dortmund;Wolfsburg;5;1;H;136;50;85;135;55;775;;;;14;45;70;135;50;85;;;;14;45;75;;;;133;55;90
30.04.2016;Hannover;Schalke 04;1;3;A;38;40;185;40;39;183;;;;40;345;185;40;38;18;;;;45;35;18;;;;40;41;183
30.04.2016;Hoffenheim;Ingolstadt;2;1;H;18;36;46;18;36;46;;;;19;345;38;18;36;45;;;;183;36;42;;;;183;36;46
30.04.2016;Leverkusen;Hertha;2;1;H;162;375;60;162;40;55;;;;155;40;55;162;38;55;;;;167;375;50;;;;16;42;575
30.04.2016;Mainz;Hamburg;0;0;D;18;375;433;175;39;45;;;;19;345;38;175;36;45;;;;18;35;45;;;;175;40;46
02.05.2016;Werder Bremen;Stuttgart;6;2;H;205;36;35;21;38;325;;;;22;33;31;205;38;32;;;;20;375;31;;;;205;40;325
07.05.2016;Ein Frankfurt;Dortmund;1;0;H;70;475;145;70;475;14;;;;52;45;15;60;45;148;;;;70;50;14;;;;65;50;145
07.05.2016;FC Koln;Werder Bremen;0;0;D;28;375;238;275;375;225;;;;27;36;23;28;36;23;;;;28;375;23;;;;275;39;238
07.05.2016;Hamburg;Wolfsburg;0;1;A;27;34;263;26;32;27;;;;24;33;275;262;33;262;;;;26;33;27;;;;27;34;263
07.05.2016;Hannover;Hoffenheim;1;0;H;34;375;205;34;36;20;;;;38;345;19;33;38;20;;;;325;38;205;;;;325;375;21
07.05.2016;Hertha;Darmstadt;1;2;A;175;36;50;17;375;46;;;;175;36;43;175;36;45;;;;183;32;48;;;;18;38;45
07.05.2016;Ingolstadt;Bayern Munich;1;2;A;150;70;118;100;65;122;;;;103;55;125;150;65;12;;;;110;60;125;;;;150;70;12
07.05.2016;M'gladbach;Leverkusen;2;1;H;191;38;38;19;37;37;;;;175;37;42;185;36;38;;;;191;36;375;;;;19;40;38
07.05.2016;Schalke 04;Augsburg;1;1;D;17;42;45;17;39;45;;;;165;37;49;167;40;45;;;;167;42;45;;;;173;41;46
07.05.2016;Stuttgart;Mainz;1;3;A;21;38;32;205;36;325;;;;20;34;35;205;38;31;;;;205;40;31;;;;21;40;32
14.05.2016;Augsburg;Hamburg;1;3;A;20;35;38;20;35;35;;;;20;33;36;20;35;36;;;;20;36;32;;;;20;37;37
14.05.2016;Bayern Munich;Hannover;3;1;H;108;110;260;109;110;160;;;;115;70;150;109;120;290;;;;108;90;170;;;;113;100;200
14.05.2016;Darmstadt;M'gladbach;0;2;A;35;375;20;37;35;195;;;;38;345;19;35;38;195;;;;35;36;191;;;;36;38;20
14.05.2016;Dortmund;FC Koln;2;2;D;129;575;80;13;55;85;;;;13;50;90;13;575;90;;;;125;60;80;;;;13;60;95
14.05.2016;Hoffenheim;Schalke 04;1;4;A;32;38;205;29;39;215;;;;30;36;21;30;38;215;;;;288;375;21;;;;30;39;22
14.05.2016;Leverkusen;Ingolstadt;3;2;H;15;433;65;15;433;575;;;;15;40;61;15;45;55;;;;144;433;60;;;;153;475;575
14.05.2016;Mainz;Hertha;0;0;D;205;36;35;205;36;325;;;;185;35;39;205;34;35;;;;21;34;31;;;;21;36;35
14.05.2016;Werder Bremen;Ein Frankfurt;1;0;H;20;375;35;20;37;33;;;;21;33;33;191;36;36;;;;20;375;31;;;;20;38;36
14.05.2016;Wolfsburg;Stuttgart;3;1;H;23;40;275;235;38;26;;;;25;35;25;225;38;275;;;;245;36;26;;;;238;41;27
26.08.2016;Bayern Munich;Werder Bremen;6;0;H;11;100;230;11;975;185;;;;115;70;150;11;100;260;;;;111;80;210;;;;112;100;220
27.08.2016;Augsburg;Wolfsburg;0;2;A;28;325;26;28;34;24;;;;26;32;26;275;33;25;;;;27;32;245;;;;275;34;26
27.08.2016;Dortmund;Mainz;2;1;H;136;50;85;136;46;825;;;;14;44;73;135;50;90;;;;136;45;70;;;;133;54;90
27.08.2016;Ein Frankfurt;Schalke 04;1;0;H;34;33;22;30;35;22;;;;31;33;22;325;34;215;;;;288;35;22;;;;325;36;22
27.08.2016;FC Koln;Darmstadt;2;0;H;18;35;475;175;35;475;;;;18;35;42;175;35;50;;;;18;34;40;;;;18;36;48
27.08.2016;Hamburg;Ingolstadt;1;1;D;22;32;35;22;32;33;;;;21;33;33;215;31;36;;;;21;33;32;;;;22;33;35
27.08.2016;M'gladbach;Leverkusen;2;1;H;23;34;31;225;34;30;;;;25;32;275;225;34;31;;;;225;33;29;;;;23;35;31
28.08.2016;Hertha;Freiburg;2;1;H;215;33;35;205;33;36;;;;22;32;32;21;32;36;;;;215;30;34;;;;215;33;37
28.08.2016;Hoffenheim;RB Leipzig;2;2;D;25;325;29;26;31;275;;;;26;32;26;24;33;28;;;;24;33;27;;;;25;34;29
09.09.2016;Schalke 04;Bayern Munich;0;2;A;100;55;13;110;575;13;;;;85;50;135;100;525;13;;;;90;55;13;;;;110;575;129
10.09.2016;Darmstadt;Ein Frankfurt;1;0;H;30;33;24;30;33;24;;;;29;32;25;30;325;23;;;;28;32;25;;;;313;34;238
10.09.2016;Freiburg;M'gladbach;3;1;H;36;36;20;37;36;20;;;;38;34;20;35;36;20;;;;375;32;205;;;;35;375;205
10.09.2016;Ingolstadt;Hertha;0;2;A;24;31;32;245;31;31;;;;24;32;305;24;30;31;;;;25;31;29;;;;245;32;313
10.09.2016;Leverkusen;Hamburg;3;1;H;145;45;70;15;433;65;;;;155;40;62;144;433;70;;;;15;42;65;;;;145;46;70
10.09.2016;RB Leipzig;Dortmund;1;0;H;525;42;162;525;425;16;;;;55;40;16;50;42;162;;;;60;36;162;;;;50;44;162
10.09.2016;Wolfsburg;FC Koln;0;0;D;185;375;42;185;37;425;;;;185;36;42;185;36;40;;;;183;34;45;;;;191;38;40
11.09.2016;Mainz;Hoffenheim;4;4;D;20;35;375;20;36;37;;;;21;34;35;195;35;36;;;;20;34;375;;;;20;375;36
11.09.2016;Werder Bremen;Augsburg;1;2;A;23;34;31;235;34;30;;;;23;33;315;225;34;30;;;;238;33;29;;;;23;35;31
16.09.2016;FC Koln;Freiburg;3;0;H;18;36;45;18;375;44;;;;19;35;41;175;35;45;;;;183;36;42;;;;18;38;45
17.09.2016;Bayern Munich;Ingolstadt;3;1;H;107;120;340;109;105;190;;;;108;110;250;109;110;410;;;;11;80;340;;;;106;130;340
17.09.2016;Dortmund;Darmstadt;6;0;H;113;90;210;115;775;135;;;;117;75;150;113;90;230;;;;112;80;210;;;;113;90;260
17.09.2016;Ein Frankfurt;Leverkusen;2;1;H;40;35;195;39;36;187;;;;41;35;19;375;35;195;;;;40;31;205;;;;38;36;20
17.09.2016;Hamburg;RB Leipzig;0;4;A;275;325;263;26;32;27;;;;26;33;27;262;325;27;;;;27;31;27;;;;275;33;27
17.09.2016;Hoffenheim;Wolfsburg;0;0;D;31;36;225;295;34;23;;;;295;33;24;288;35;23;;;;30;34;23;;;;29;36;24
17.09.2016;M'gladbach;Werder Bremen;4;1;H;144;45;75;148;44;60;;;;15;42;65;144;45;65;;;;153;40;60;;;;145;50;65
18.09.2016;Augsburg;Mainz;1;3;A;238;34;30;215;35;31;;;;22;335;33;23;33;30;;;;24;31;31;;;;238;35;30
18.09.2016;Hertha;Schalke 04;2;0;H;25;34;28;255;34;26;;;;27;33;26;25;31;28;;;;262;31;28;;;;255;34;28
20.09.2016;Darmstadt;Hoffenheim;1;1;D;35;35;21;36;34;21;;;;335;34;215;34;36;205;;;;34;34;21;;;;34;37;21
20.09.2016;Freiburg;Hamburg;1;0;H;23;34;31;23;34;31;;;;24;33;295;225;33;31;;;;23;33;31;;;;23;35;313
20.09.2016;Ingolstadt;Ein Frankfurt;0;2;A;225;325;34;22;325;35;;;;24;33;295;215;32;35;;;;;;;;;;22;33;35
20.09.2016;Wolfsburg;Dortmund;1;5;A;475;375;175;46;39;175;;;;42;36;185;433;40;173;;;;42;40;175;;;;45;41;175
21.09.2016;Bayern Munich;Hertha;3;0;H;114;90;170;114;875;175;;;;115;80;160;115;75;230;;;;114;70;210;;;;113;90;220
21.09.2016;Leverkusen;Augsburg;0;0;D;145;45;70;15;44;625;;;;155;40;62;148;42;65;;;;15;40;70;;;;15;46;65
21.09.2016;RB Leipzig;M'gladbach;1;1;D;238;35;30;25;33;285;;;;25;33;285;24;34;275;;;;25;31;29;;;;245;36;28
21.09.2016;Schalke 04;FC Koln;1;3;A;21;34;36;21;35;35;;;;215;335;34;205;34;35;;;;21;33;35;;;;21;36;35
21.09.2016;Werder Bremen;Mainz;1;2;A;30;35;23;30;34;235;;;;275;34;25;288;35;23;;;;288;34;24;;;;29;36;24
23.09.2016;Dortmund;Freiburg;3;1;H;118;75;150;12;75;135;;;;117;75;150;12;65;130;;;;118;80;150;;;;118;75;130
24.09.2016;Augsburg;Darmstadt;1;0;H;167;375;55;162;38;575;;;;17;37;50;162;375;55;;;;167;36;60;;;;165;40;55
24.09.2016;Ein Frankfurt;Hertha;3;3;D;225;32;34;24;33;30;;;;24;34;29;23;31;32;;;;245;31;325;;;;238;325;32
24.09.2016;Hamburg;Bayern Munich;0;1;A;130;70;12;130;65;122;;;;100;60;127;130;60;122;;;;150;70;12;;;;130;70;122
24.09.2016;Mainz;Leverkusen;2;3;A;30;33;24;285;34;245;;;;29;34;24;288;35;238;;;;288;35;245;;;;288;36;24
24.09.2016;M'gladbach;Ingolstadt;2;0;H;18;36;475;175;375;475;;;;17;37;50;18;36;45;;;;185;36;45;;;;183;38;433
24.09.2016;Werder Bremen;Wolfsburg;2;1;H;39;375;191;40;38;195;;;;37;35;20;38;375;185;;;;40;34;20;;;;37;39;195
25.09.2016;FC Koln;RB Leipzig;1;1;D;23;33;32;235;34;32;;;;25;33;285;23;325;31;;;;238;35;30;;;;238;34;313
25.09.2016;Hoffenheim;Schalke 04;2;1;H;27;34;26;27;37;255;;;;265;33;265;262;35;25;;;;27;38;245;;;;27;375;25
30.09.2016;RB Leipzig;Augsburg;2;1;H;165;375;575;17;36;50;;;;18;36;45;167;36;525;;;;175;35;55;;;;17;38;525
01.10.2016;Bayern Munich;FC Koln;1;1;D;117;70;190;116;70;155;;;;118;75;130;117;75;190;;;;117;80;170;;;;115;85;180
01.10.2016;Darmstadt;Werder Bremen;2;2;D;31;34;23;285;33;24;;;;27;33;26;29;34;23;;;;29;34;25;;;;30;35;24
01.10.2016;Freiburg;Ein Frankfurt;1;0;H;23;33;32;23;33;30;;;;23;33;315;23;33;30;;;;24;33;31;;;;23;35;31
01.10.2016;Hertha;Hamburg;2;0;H;20;325;42;195;34;375;;;;20;34;38;195;325;42;;;;205;33;40;;;;20;35;39
01.10.2016;Ingolstadt;Hoffenheim;1;2;A;205;34;375;20;34;36;;;;225;335;32;195;34;38;;;;205;36;36;;;;205;36;37
