,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeElo,AwayElo,HomeAttack,HomeDefend,AwayAttack,AwayDefend,HomeAttackOld,HomeDefendOld,AwayAttackOld,AwayDefendOld,HomeEloOld,AwayEloOld
1580,17.09.2011,Leverkusen,FC Koln,1.0,4.0,A,0.0,1.0,A,15.0,8.0,7.0,4.0,15.0,13.0,5.0,0.0,1.0,4.0,1.0,0.0,393,273,1.3773999134512596,-2.0379992841314696,2.766107097325122,-2.0107376449864915,1.942371904455743,-0.387473097119649,1.6333712125464892,-2.692660214668639,407.4097546795241,259.05100903306334
1581,17.09.2011,Nurnberg,Werder Bremen,1.0,1.0,D,0.0,1.0,A,21.0,2.0,4.0,1.0,17.0,11.0,13.0,0.0,1.0,1.0,0.0,1.0,260,372,1.064587177974932,-0.8200456870967268,1.7834195960516985,-0.8157866594083432,1.0469747028895584,-0.9555691975751754,2.217480491102063,-0.7181760906483354,256.9945022594847,375.8440997934375
1582,18.09.2011,Hannover,Dortmund,2.0,1.0,H,0.0,0.0,D,14.0,13.0,5.0,7.0,13.0,8.0,7.0,3.0,1.0,0.0,1.0,0.0,373,446,1.3114420327075287,-1.517346150680352,0.9931908004056382,-1.4947015795704166,0.7090694391028804,-1.8462687432455818,1.0925745107850915,-1.0538109338541723,360.46387664276483,459.320727883502
1583,18.09.2011,Schalke 04,Bayern Munich,0.0,2.0,A,0.0,1.0,A,7.0,19.0,1.0,6.0,16.0,18.0,2.0,5.0,1.0,1.0,0.0,0.0,353,535,1.2161637038094262,-1.211522161666873,4.249934756532385,0.3658623860116823,1.8774325107237206,-1.426875467224035,5.44220004278519,0.34214707685680645,359.2086039242634,530.2344142889908
1584,23.09.2011,Stuttgart,Hamburg,1.0,2.0,A,1.0,0.0,H,17.0,16.0,5.0,8.0,20.0,16.0,3.0,7.0,1.0,1.0,0.0,0.0,389,327,1.2701049813496323,-1.2891365103519763,1.2046074496318662,-1.8243069936418648,1.7067504073787938,-0.5796582608594381,0.585199221481381,-2.3729121860969102,401.81611932426335,314.6067563054129
1585,24.09.2011,Augsburg,Hannover,0.0,0.0,D,0.0,0.0,D,13.0,11.0,3.0,4.0,21.0,17.0,2.0,2.0,1.0,2.0,0.0,0.0,7,365,0.5503233121958382,-1.4210064617895337,0.6420254627185137,-0.8795509301507403,1.1839865296494114,-2.5358987454047597,1.3114420327075287,-1.517346150680352,-0.32447452180818503,373.23482825937583
1586,24.09.2011,Bayern Munich,Leverkusen,3.0,0.0,H,2.0,0.0,H,12.0,4.0,4.0,3.0,10.0,13.0,4.0,1.0,1.0,4.0,0.0,0.0,543,379,3.901459312316307,0.4008389804387089,0.9109798184618759,-2.28606713854263,4.249934756532385,0.3658623860116823,1.3773999134512596,-2.0379992841314696,530.2344142889908,393.38155304395417
1587,24.09.2011,Mainz,Dortmund,1.0,2.0,A,1.0,0.0,H,9.0,20.0,3.0,9.0,12.0,9.0,3.0,10.0,1.0,0.0,0.0,0.0,254,464,0.8721192877958861,-2.8231936092869265,1.267845049092658,-1.3251735762570247,0.894331176387501,-3.11574793494021,0.9931908004056382,-1.4947015795704166,259.251780982768,459.320727883502
1588,24.09.2011,M'gladbach,Nurnberg,1.0,0.0,H,0.0,0.0,D,21.0,7.0,9.0,1.0,13.0,18.0,9.0,4.0,1.0,1.0,0.0,0.0,284,250,1.010977287361615,0.10785585447507196,0.6788489680437165,-0.8861563935152523,0.9815727971979293,-0.040348068434871265,1.064587177974932,-0.8200456870967268,274.68799140068404,260.2878029584768
1589,24.09.2011,Schalke 04,Freiburg,4.0,2.0,H,1.0,1.0,D,16.0,14.0,7.0,10.0,19.0,17.0,7.0,1.0,1.0,1.0,0.0,0.0,363,186,2.349485303929174,-1.5759525220887092,1.7092500795043437,-3.759399391767442,1.2161637038094262,-1.211522161666873,1.4499906316246918,-3.284936087613742,353.76862262391165,196.05084677643967
1590,24.09.2011,Wolfsburg,Kaiserslautern,1.0,0.0,H,0.0,0.0,D,6.0,11.0,3.0,2.0,13.0,19.0,4.0,5.0,1.0,2.0,1.0,0.0,332,182,1.0997347204252554,-1.2156388096882313,0.7071393729093003,-1.1835718629830405,1.2223079376519919,-2.2199322472196754,1.3745507585925267,-1.313661924857916,325.9165388898865,189.14748235730542
1591,25.09.2011,FC Koln,Hoffenheim,2.0,0.0,H,1.0,0.0,H,9.0,16.0,4.0,2.0,12.0,18.0,4.0,6.0,1.0,2.0,0.0,0.0,279,287,2.647383292069139,-0.9092322410161842,1.6237399053748425,-1.0762453072866678,2.766107097325122,-2.0107376449864915,2.779830296802985,-0.6514691500724961,259.05100903306334,307.7425489031286
1592,25.09.2011,Werder Bremen,Hertha,2.0,1.0,H,1.0,1.0,D,23.0,8.0,6.0,3.0,22.0,17.0,8.0,3.0,2.0,4.0,0.0,2.0,380,161,1.935326732460321,-0.8126194912637872,1.384658417924163,-1.654636733802413,1.7834195960516985,-0.8157866594083432,1.5779773669314183,-1.4344841205759251,375.8440997934375,165.71235457276597
1593,30.09.2011,Kaiserslautern,Stuttgart,0.0,2.0,A,0.0,0.0,D,22.0,11.0,3.0,5.0,16.0,16.0,9.0,4.0,2.0,1.0,0.0,0.0,184,394,0.28082004427431567,-1.580969291695696,1.5961944518815583,-0.7706078134356957,0.7071393729093003,-1.1835718629830405,1.2701049813496323,-1.2891365103519763,189.14748235730542,389.35745288942974
1594,01.10.2011,Dortmund,Augsburg,4.0,0.0,H,2.0,0.0,H,19.0,8.0,9.0,3.0,12.0,14.0,3.0,3.0,2.0,2.0,0.0,0.0,462,4,2.61477734795922,-0.7594430711361606,0.2490216862303788,-2.561281870123556,1.267845049092658,-1.3251735762570247,0.5503233121958382,-1.4210064617895337,459.320727883502,7.589611483005784
1595,01.10.2011,Freiburg,M'gladbach,1.0,0.0,H,1.0,0.0,H,8.0,19.0,3.0,6.0,23.0,17.0,5.0,7.0,2.0,2.0,0.0,0.0,208,271,1.5817632814995988,-2.2232524589344496,0.3539542472342032,-0.23486968076563014,1.7092500795043437,-3.759399391767442,1.010977287361615,0.10785585447507196,196.05084677643967,284.27375783140116
1596,01.10.2011,Hertha,FC Koln,3.0,0.0,H,3.0,0.0,H,10.0,4.0,3.0,2.0,15.0,19.0,3.0,5.0,2.0,2.0,0.0,0.0,198,246,2.251757481075579,-0.7032250471178657,1.5667114266534787,-1.7868004655006677,1.384658417924163,-1.654636733802413,2.647383292069139,-0.9092322410161842,165.71235457276597,279.66650143173695
1597,01.10.2011,Hoffenheim,Bayern Munich,0.0,0.0,D,0.0,0.0,D,17.0,5.0,5.0,2.0,19.0,26.0,6.0,2.0,1.0,4.0,0.0,0.0,313,538,1.0649423134141152,-0.18497090301462893,2.4152907073208634,0.38364215195095747,1.6237399053748425,-1.0762453072866678,3.901459312316307,0.4008389804387089,307.7425489031286,543.9904995242356
1598,01.10.2011,Leverkusen,Wolfsburg,3.0,1.0,H,1.0,0.0,H,20.0,7.0,9.0,1.0,17.0,20.0,6.0,4.0,1.0,2.0,0.0,0.0,407,318,1.9174075353276434,-1.7913251215359867,0.9634185600737863,-2.0200983141391893,0.9109798184618759,-2.28606713854263,1.0997347204252554,-1.2156388096882313,393.38155304395417,332.17148730850533
1599,01.10.2011,Nurnberg,Mainz,3.0,3.0,D,2.0,2.0,D,9.0,16.0,5.0,7.0,14.0,19.0,2.0,4.0,2.0,0.0,0.0,0.0,260,254,1.5713814038664569,-1.944832834972547,1.8019704505008605,-3.068073330321022,0.6788489680437165,-0.8861563935152523,0.8721192877958861,-2.8231936092869265,260.2878029584768,254.44816826613228
1600,02.10.2011,Hamburg,Schalke 04,1.0,2.0,A,1.0,1.0,D,17.0,9.0,6.0,4.0,18.0,16.0,5.0,5.0,3.0,1.0,0.0,0.0,305,371,1.0558855907588276,-1.8465062080350187,2.2376150389513563,-1.35298462746059,1.2046074496318662,-1.8243069936418648,2.349485303929174,-1.5759525220887092,314.6067563054129,363.17612698117404
1601,02.10.2011,Hannover,Werder Bremen,3.0,2.0,H,2.0,1.0,H,13.0,17.0,5.0,3.0,22.0,12.0,3.0,1.0,5.0,3.0,0.0,1.0,383,370,1.7996884777910975,-1.3078034897866726,2.0461037715643666,-1.7829261223159798,0.6420254627185137,-0.8795509301507403,1.935326732460321,-0.8126194912637872,373.23482825937583,380.4394813974702
1602,14.10.2011,Werder Bremen,Dortmund,0.0,2.0,A,0.0,1.0,A,24.0,9.0,5.0,5.0,16.0,19.0,11.0,3.0,1.0,1.0,0.0,1.0,372,470,1.183884473335709,-1.787481657952585,2.4108006352304394,-0.3266663602931368,2.0461037715643666,-1.7829261223159798,2.61477734795922,-0.7594430711361606,380.4394813974702,462.43914922765714
1603,15.10.2011,Bayern Munich,Hertha,4.0,0.0,H,3.0,0.0,H,19.0,3.0,8.0,0.0,8.0,13.0,3.0,2.0,0.0,1.0,0.0,0.0,549,192,3.4216535611858063,0.5212460301037958,1.4725041794352114,-2.0118089593004402,2.4152907073208634,0.38364215195095747,2.251757481075579,-0.7032250471178657,543.9904995242356,198.53153498424354
1604,15.10.2011,Mainz,Augsburg,0.0,1.0,A,0.0,0.0,D,18.0,10.0,5.0,6.0,19.0,18.0,9.0,4.0,3.0,2.0,0.0,0.0,238,23,0.8060712977975932,-2.3864181206718413,0.35733628881000656,-1.5000422566025233,1.8019704505008605,-3.068073330321022,0.2490216862303788,-2.561281870123556,254.44816826613228,7.589611483005784
1605,15.10.2011,M'gladbach,Leverkusen,2.0,2.0,D,0.0,1.0,A,23.0,7.0,8.0,4.0,6.0,20.0,4.0,3.0,2.0,4.0,0.0,1.0,287,404,0.9973057643293786,-0.9071176085625634,2.0849900085094566,-1.9949149804188193,0.3539542472342032,-0.23486968076563014,1.9174075353276434,-1.7913251215359867,284.27375783140116,407.5253541104985
1606,15.10.2011,Schalke 04,Kaiserslautern,1.0,2.0,A,0.0,1.0,A,14.0,14.0,4.0,6.0,14.0,21.0,4.0,5.0,3.0,3.0,1.0,1.0,348,199,1.7008882378826358,-1.8105128866285791,0.9491984168428749,-1.2754947775744805,2.2376150389513563,-1.35298462746059,0.28082004427431567,-1.580969291695696,363.17612698117404,184.346831976684
1607,15.10.2011,Stuttgart,Hoffenheim,2.0,0.0,H,0.0,0.0,D,14.0,15.0,7.0,5.0,22.0,26.0,3.0,3.0,3.0,1.0,0.0,0.0,402,300,1.9745001695491453,-0.3485120942205454,0.6220249341062538,-0.8687942931904999,1.5961944518815583,-0.7706078134356957,1.0649423134141152,-0.18497090301462893,389.35745288942974,313.65758853137413
1608,15.10.2011,Wolfsburg,Nurnberg,2.0,1.0,H,1.0,0.0,H,12.0,12.0,5.0,6.0,20.0,24.0,1.0,3.0,2.0,2.0,0.0,0.0,340,252,1.359032495674548,-1.5661387708536862,1.2863460310598247,-2.0456414598985235,0.9634185600737863,-2.0200983141391893,1.5713814038664569,-1.944832834972547,332.17148730850533,260.1197405868201
1609,16.10.2011,FC Koln,Hannover,2.0,0.0,H,1.0,0.0,H,10.0,12.0,3.0,6.0,22.0,17.0,1.0,5.0,3.0,4.0,0.0,0.0,303,359,1.8157192054350901,-0.8917892312140301,1.0133316447176821,-1.5904122804372842,1.5667114266534787,-1.7868004655006677,1.7996884777910975,-1.3078034897866726,279.66650143173695,383.44216512777007
1610,16.10.2011,Freiburg,Hamburg,1.0,2.0,A,0.0,1.0,A,18.0,11.0,6.0,4.0,16.0,22.0,7.0,2.0,1.0,3.0,0.0,0.0,201,313,1.2577887749328718,-2.2575470879891775,1.37773510822562,-1.4968427831552777,1.5817632814995988,-2.2232524589344496,1.0558855907588276,-1.8465062080350187,208.53690227148263,305.9956594637066
1611,21.10.2011,Augsburg,Werder Bremen,1.0,1.0,D,0.0,0.0,D,10.0,22.0,3.0,7.0,16.0,11.0,4.0,7.0,3.0,2.0,0.0,0.0,15,364,0.499899973262181,-1.2895408512096134,1.0787351894336163,-1.554688539562593,0.35733628881000656,-1.5000422566025233,1.183884473335709,-1.787481657952585,7.589611483005784,372.75675443531316
1612,22.10.2011,Dortmund,FC Koln,5.0,0.0,H,3.0,0.0,H,24.0,2.0,9.0,1.0,13.0,10.0,2.0,3.0,2.0,2.0,0.0,0.0,478,287,3.895276743117271,0.022798425496175778,1.1376743065839534,-2.5704586766191095,2.4108006352304394,-0.3266663602931368,1.8157192054350901,-0.8917892312140301,462.43914922765714,303.69045744821375
1613,22.10.2011,Hamburg,Wolfsburg,1.0,1.0,D,0.0,1.0,A,19.0,8.0,7.0,4.0,23.0,24.0,8.0,4.0,2.0,1.0,0.0,0.0,306,339,1.1653170962843018,-1.26564767751273,1.1911893501075013,-1.3331720947480161,1.37773510822562,-1.4968427831552777,1.359032495674548,-1.5661387708536862,305.9956594637066,340.1268982728329
1614,22.10.2011,Hertha,Mainz,0.0,0.0,D,0.0,0.0,D,8.0,13.0,1.0,3.0,10.0,21.0,3.0,3.0,1.0,3.0,0.0,0.0,199,237,0.622012847063027,-1.1566216873380761,0.3592168502062362,-1.4137597195370226,1.4725041794352114,-2.0118089593004402,0.8060712977975932,-2.3864181206718413,198.53153498424354,238.33816499875874
1615,22.10.2011,Hoffenheim,M'gladbach,1.0,0.0,H,0.0,0.0,D,14.0,7.0,5.0,1.0,18.0,15.0,8.0,2.0,1.0,3.0,0.0,0.0,322,278,0.7753758827460882,-0.41833321270289014,0.5710244511180003,-0.9700265200083411,0.6220249341062538,-0.8687942931904999,0.9973057643293786,-0.9071176085625634,313.65758853137413,287.6795412402106
1616,22.10.2011,Kaiserslautern,Freiburg,1.0,0.0,H,0.0,0.0,D,12.0,9.0,5.0,3.0,18.0,15.0,6.0,4.0,0.0,4.0,0.0,0.0,194,190,0.8110556245281496,-0.6399606391174413,0.7061229044433647,-1.8095849769272172,0.9491984168428749,-1.2754947775744805,1.2577887749328718,-2.2575470879891775,184.346831976684,201.27066196291435
1617,22.10.2011,Nurnberg,Stuttgart,2.0,2.0,D,1.0,0.0,H,17.0,13.0,7.0,2.0,14.0,14.0,4.0,4.0,1.0,2.0,0.0,0.0,264,398,1.7604022576348224,-2.031713391242934,1.980098432062849,-0.997769776683488,1.2863460310598247,-2.0456414598985235,1.9745001695491453,-0.3485120942205454,260.1197405868201,402.7199895762539
1618,23.10.2011,Hannover,Bayern Munich,2.0,1.0,H,1.0,0.0,H,12.0,19.0,3.0,8.0,19.0,13.0,2.0,5.0,4.0,1.0,1.0,1.0,397,535,1.6984880317115256,-1.066300980125077,2.505245853225494,-0.4619102272211868,1.0133316447176821,-1.5904122804372842,3.4216535611858063,0.5212460301037958,383.44216512777007,549.6691837257606
1619,23.10.2011,Leverkusen,Schalke 04,0.0,1.0,A,0.0,0.0,D,13.0,18.0,4.0,6.0,14.0,21.0,3.0,3.0,1.0,3.0,0.0,0.0,395,360,1.076804644489838,-1.5342108330264326,1.3712787945483433,-0.9969699735816322,2.0849900085094566,-1.9949149804188193,1.7008882378826358,-1.8105128866285791,407.5253541104985,348.44004209379295
1620,28.10.2011,Freiburg,Leverkusen,0.0,1.0,A,0.0,1.0,A,21.0,11.0,8.0,3.0,21.0,13.0,6.0,2.0,1.0,0.0,0.0,0.0,196,400,0.24955046114879886,-1.496390030018281,0.9859541490538637,-0.9276879629979204,0.7061229044433647,-1.8095849769272172,1.076804644489838,-1.5342108330264326,201.27066196291435,395.84094902567017
1621,29.10.2011,Bayern Munich,Nurnberg,4.0,0.0,H,3.0,0.0,H,13.0,4.0,5.0,2.0,14.0,14.0,7.0,3.0,1.0,2.0,0.0,0.0,557,256,3.3118144843605672,-0.06864360980888895,1.0916709597956529,-2.855844058981763,2.505245853225494,-0.4619102272211868,1.7604022576348224,-2.031713391242934,549.6691837257606,264.008173114196
1622,29.10.2011,Mainz,Werder Bremen,1.0,3.0,A,1.0,1.0,D,16.0,13.0,6.0,5.0,23.0,20.0,10.0,0.0,2.0,4.0,0.0,0.0,232,379,0.5301744639335735,-2.248757926031437,1.8931147526420806,-1.4054085292349239,0.3592168502062362,-1.4137597195370226,1.0787351894336163,-1.554688539562593,238.33816499875874,372.75675443531316
1623,29.10.2011,M'gladbach,Hannover,2.0,1.0,H,1.0,1.0,D,18.0,14.0,8.0,2.0,14.0,16.0,5.0,5.0,0.0,3.0,0.0,0.0,300,384,1.2236026594331155,-0.8939555710412725,1.4498105734395446,-1.5134877801490336,0.5710244511180003,-0.9700265200083411,1.6984880317115256,-1.066300980125077,287.6795412402106,397.8920975646972
1624,29.10.2011,Schalke 04,Hoffenheim,3.0,1.0,H,1.0,0.0,H,16.0,11.0,10.0,2.0,20.0,20.0,5.0,4.0,1.0,2.0,0.0,0.0,364,306,2.3047575950048533,-1.0261842481452592,0.8563368956981476,-1.4733635585636997,1.3712787945483433,-0.9969699735816322,0.7753758827460882,-0.41833321270289014,348.44004209379295,322.91127051548835
1625,29.10.2011,Stuttgart,Dortmund,1.0,1.0,D,1.0,1.0,D,12.0,15.0,6.0,6.0,18.0,13.0,6.0,7.0,3.0,2.0,0.0,0.0,404,476,1.7404113232263025,-0.6366965175375212,2.8549608997561045,-0.2681995686616023,1.980098432062849,-0.997769776683488,3.895276743117271,0.022798425496175778,402.7199895762539,478.8131341955073
1626,29.10.2011,Wolfsburg,Hertha,2.0,3.0,A,1.0,2.0,A,17.0,12.0,5.0,7.0,24.0,13.0,6.0,7.0,3.0,2.0,0.0,0.0,326,213,1.5999156328999287,-2.2554809533346316,1.6068229102475629,-1.5228991004738064,1.1911893501075013,-1.3331720947480161,0.622012847063027,-1.1566216873380761,340.1268982728329,199.6722747981302
1627,30.10.2011,FC Koln,Augsburg,3.0,0.0,H,2.0,0.0,H,5.0,15.0,3.0,5.0,17.0,13.0,1.0,2.0,1.0,2.0,0.0,1.0,310,8,2.049853835213769,-1.5440491762291708,0.11943133626021679,-2.0497313026042874,1.1376743065839534,-2.5704586766191095,0.499899973262181,-1.2895408512096134,303.69045744821375,15.411697701964876
1628,30.10.2011,Hamburg,Kaiserslautern,1.0,1.0,D,0.0,1.0,A,16.0,11.0,5.0,5.0,18.0,23.0,4.0,3.0,2.0,2.0,1.0,0.0,303,197,1.1483281052880085,-1.1896478453794377,0.8582037846576638,-0.7564343862873997,1.1653170962843018,-1.26564767751273,0.8110556245281496,-0.6399606391174413,306.9748874550798,194.8335540668825
1629,04.11.2011,Mainz,Stuttgart,3.0,1.0,H,0.0,0.0,D,15.0,18.0,9.0,7.0,18.0,16.0,4.0,6.0,2.0,3.0,1.0,1.0,260,376,1.7517719752662932,-1.6879222883663605,1.376766790970644,-1.6789638265526643,0.5301744639335735,-2.248757926031437,1.7404113232263025,-0.6366965175375212,232.02490630834808,404.87576733175706
1630,05.11.2011,Dortmund,Wolfsburg,5.0,1.0,H,2.0,0.0,H,21.0,6.0,11.0,3.0,12.0,18.0,8.0,6.0,1.0,4.0,0.0,0.0,493,311,4.002415443180737,-0.4676352763010103,1.4414928610248292,-3.4093736654365525,2.8549608997561045,-0.2681995686616023,1.5999156328999287,-2.2554809533346316,478.8131341955073,326.29100986033643
1631,05.11.2011,Hertha,M'gladbach,1.0,2.0,A,1.0,1.0,D,11.0,12.0,3.0,5.0,18.0,14.0,5.0,4.0,0.0,2.0,0.0,0.0,192,307,1.3925198725245678,-1.7988616053669895,1.5398939614748235,-0.8846572478352244,1.6068229102475629,-1.5228991004738064,1.2236026594331155,-0.8939555710412725,199.6722747981302,300.74942692810185
1632,05.11.2011,Hoffenheim,Kaiserslautern,1.0,1.0,D,1.0,0.0,H,11.0,19.0,3.0,3.0,23.0,21.0,4.0,3.0,5.0,1.0,0.0,0.0,319,198,0.9406562615254173,-1.3135767510201044,0.8721802715335268,-0.8551894587389477,0.8563368956981476,-1.4733635585636997,0.8582037846576638,-0.7564343862873997,322.91127051548835,194.8335540668825
1633,05.11.2011,Leverkusen,Hamburg,2.0,2.0,D,2.0,1.0,H,15.0,14.0,5.0,3.0,18.0,17.0,5.0,4.0,2.0,1.0,0.0,0.0,393,306,1.4675153624862352,-1.4362639637126993,1.5381720703409179,-1.560090483051369,0.9859541490538637,-0.9276879629979204,1.1483281052880085,-1.1896478453794377,395.84094902567017,303.85480497580147
1634,05.11.2011,Nurnberg,Freiburg,1.0,2.0,A,1.0,1.0,D,12.0,10.0,4.0,3.0,14.0,20.0,5.0,2.0,4.0,1.0,0.0,0.0,252,208,0.995245596119998,-2.7537087292200018,0.8117554470654991,-1.3108380692464259,1.0916709597956529,-2.855844058981763,0.24955046114879886,-1.496390030018281,264.008173114196,196.35057209258142
1635,05.11.2011,Werder Bremen,FC Koln,3.0,2.0,H,0.0,2.0,A,29.0,5.0,7.0,4.0,13.0,14.0,10.0,4.0,3.0,3.0,0.0,1.0,380,302,2.490190573372654,-1.6221486013701063,2.0783900718373425,-2.15375691347165,1.8931147526420806,-1.4054085292349239,2.049853835213769,-1.5440491762291708,372.75675443531316,310.2576411696396
1636,06.11.2011,Augsburg,Bayern Munich,1.0,2.0,A,0.0,2.0,A,10.0,14.0,2.0,5.0,17.0,15.0,1.0,3.0,1.0,2.0,0.0,1.0,14,558,0.5660641339365243,-1.8671052535826087,2.8364958960275284,-0.47214423938849004,0.11943133626021679,-2.0497313026042874,3.3118144843605672,-0.06864360980888895,15.411697701964876,557.5032522382421
1637,06.11.2011,Hannover,Schalke 04,2.0,2.0,D,1.0,1.0,D,16.0,13.0,2.0,7.0,14.0,17.0,2.0,5.0,2.0,4.0,0.0,0.0,396,365,1.7778585773815578,-1.6578351632175394,2.233244101475841,-1.4191328329180923,1.4498105734395446,-1.5134877801490336,2.3047575950048533,-1.0261842481452592,397.8920975646972,364.5942461638704
1638,18.11.2011,Kaiserslautern,Leverkusen,0.0,2.0,A,0.0,0.0,D,13.0,14.0,3.0,8.0,12.0,16.0,8.0,2.0,1.0,1.0,0.0,0.0,189,398,0.3655796742443669,-1.3510539914010629,1.7483153526287643,-0.8519675180398911,0.8721802715335268,-0.8551894587389477,1.4675153624862352,-1.4362639637126993,194.8335540668825,393.2535501851657
1639,19.11.2011,Bayern Munich,Dortmund,0.0,1.0,A,0.0,0.0,D,16.0,8.0,3.0,2.0,15.0,25.0,3.0,3.0,2.0,1.0,0.0,0.0,545,505,1.714355525479579,-0.2947882192202142,2.964661124585434,-0.07797760700318407,2.8364958960275284,-0.47214423938849004,4.002415443180737,-0.4676352763010103,557.5032522382421,493.9014233915725
1640,19.11.2011,Freiburg,Hertha,2.0,2.0,D,0.0,2.0,A,13.0,14.0,6.0,7.0,19.0,19.0,6.0,4.0,2.0,5.0,0.0,0.0,196,192,1.2824894537450633,-1.6452088092134451,1.664673819176174,-1.9639773216362355,0.8117554470654991,-1.3108380692464259,1.3925198725245678,-1.7988616053669895,196.35057209258142,192.50211995487248
1641,19.11.2011,M'gladbach,Werder Bremen,5.0,0.0,H,3.0,0.0,H,16.0,10.0,9.0,2.0,11.0,10.0,6.0,4.0,0.0,0.0,0.0,1.0,340,341,3.2596651507505015,-0.2416369582254334,1.5261644885797296,-3.1063847320125038,1.5398939614748235,-0.8846572478352244,2.490190573372654,-1.6221486013701063,300.74942692810185,380.97704082997046
1642,19.11.2011,Schalke 04,Nurnberg,4.0,0.0,H,2.0,0.0,H,11.0,14.0,7.0,4.0,13.0,16.0,4.0,8.0,2.0,3.0,0.0,0.0,382,234,3.0515639722699004,-0.7625523210588079,0.5267094574426477,-3.3396224592287638,2.233244101475841,-1.4191328329180923,0.995245596119998,-2.7537087292200018,364.5942461638704,252.0850784133913
1643,19.11.2011,Wolfsburg,Hannover,4.0,1.0,H,2.0,1.0,H,14.0,7.0,8.0,2.0,18.0,12.0,9.0,8.0,1.0,2.0,0.0,1.0,355,367,2.693703642738326,-2.408626218725151,1.31008333352283,-2.6994340216686714,1.4414928610248292,-3.4093736654365525,1.7778585773815578,-1.6578351632175394,326.29100986033643,396.9366319203848
1644,20.11.2011,Hamburg,Hoffenheim,2.0,0.0,H,1.0,0.0,H,18.0,19.0,7.0,8.0,17.0,15.0,6.0,3.0,0.0,3.0,0.0,0.0,322,300,1.7971604500855607,-0.8574745192164286,0.48072584855133216,-1.5963404131268701,1.5381720703409179,-1.560090483051369,0.9406562615254173,-1.3135767510201044,303.85480497580147,319.3832785276691
1645,20.11.2011,Stuttgart,Augsburg,2.0,1.0,H,1.0,0.0,H,11.0,15.0,5.0,6.0,24.0,18.0,5.0,4.0,2.0,3.0,0.0,0.0,406,12,1.6270910876588265,-1.4785943748533497,0.668965786853659,-1.963554397531777,1.376766790970644,-1.6789638265526643,0.5660641339365243,-1.8671052535826087,404.87576733175706,14.566331338673185
1646,25.11.2011,FC Koln,M'gladbach,0.0,3.0,A,0.0,2.0,A,5.0,15.0,2.0,7.0,14.0,10.0,6.0,2.0,1.0,1.0,0.0,0.0,301,349,1.2687891751201599,-2.4386399270759687,3.2324607283345674,0.007575547999124105,2.0783900718373425,-2.15375691347165,3.2596651507505015,-0.2416369582254334,310.2576411696396,340.2123669663122
1647,26.11.2011,Augsburg,Wolfsburg,2.0,0.0,H,0.0,0.0,D,14.0,7.0,5.0,0.0,16.0,27.0,7.0,4.0,3.0,3.0,0.0,0.0,51,318,1.117025339442893,-0.8905085431150699,1.57225120882207,-2.3657632192728575,0.668965786853659,-1.963554397531777,2.693703642738326,-2.408626218725151,14.566331338673185,355.5438492464075
1648,26.11.2011,Dortmund,Schalke 04,2.0,0.0,H,1.0,0.0,H,16.0,3.0,8.0,1.0,24.0,24.0,3.0,2.0,1.0,4.0,0.0,0.0,505,371,2.7575941627335454,0.3327094921567475,1.948816169188281,-1.1318959303200617,2.964661124585434,-0.07797760700318407,3.0515639722699004,-0.7625523210588079,493.9014233915725,382.5825524065332
1649,26.11.2011,Hannover,Hamburg,1.0,1.0,D,0.0,0.0,D,11.0,18.0,9.0,7.0,14.0,21.0,4.0,8.0,2.0,2.0,0.0,0.0,394,324,1.2116177685497151,-1.9625012072822245,1.3779126303931974,-0.8844693534415535,1.31008333352283,-2.6994340216686714,1.7971604500855607,-0.8574745192164286,396.9366319203848,322.4430485763917
1650,26.11.2011,Hertha,Leverkusen,3.0,3.0,D,2.0,1.0,H,10.0,18.0,6.0,8.0,18.0,14.0,1.0,5.0,1.0,2.0,0.0,0.0,197,388,2.4339251972301224,-2.5089464069440517,2.2790787945249713,-1.7282390491211665,1.664673819176174,-1.9639773216362355,1.7483153526287643,-0.8519675180398911,192.50211995487248,393.2535501851657
1651,26.11.2011,Hoffenheim,Freiburg,1.0,1.0,D,1.0,0.0,H,15.0,14.0,3.0,7.0,19.0,18.0,4.0,1.0,2.0,3.0,0.0,0.0,315,199,0.594802554192902,-1.3374015764861609,1.1343807115298945,-1.4539051864842905,0.48072584855133216,-1.5963404131268701,1.2824894537450633,-1.6452088092134451,319.3832785276691,196.23980926598276
1652,26.11.2011,Nurnberg,Kaiserslautern,1.0,0.0,H,1.0,0.0,H,13.0,6.0,6.0,1.0,21.0,25.0,6.0,1.0,4.0,1.0,0.0,0.0,260,181,0.6603116619765219,-2.0415665777374317,-0.026708525814449657,-1.261869786878599,0.5267094574426477,-3.3396224592287638,0.3655796742443669,-1.3510539914010629,252.0850784133913,189.99521086420182
