,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,PointsLast3MatchesHT,PointsLast3MatchesAT,PointsLast5MatchesHT,PointsLast5MatchesAT,PointsLast10MatchesHT,PointsLast10MatchesAT,PointsLastAllMatchesHT,PointsLastAllMatchesAT,PDiff3Matches,PQuot3Matches,PDiff5Matches,PQuot5Matches,PDiff10Matches,PQuot10Matches,PDiffAllMatches,PQuotAllMatches,MarketValueHT,MarketValueAT,MarketValueDiff,MarketValueQuot,HomeElo,AwayElo,HomeAttack,HomeDefend,AwayAttack,AwayDefend,HomeEloOld,AwayEloOld,HomeAttackOld,HomeDefendOld,AwayAttackOld,AwayDefendOld,DiffEloOld,DiffAttackOld,DiffDefendOld,DiffElo,DiffAttack,DiffDefend,QuotEloOld,QuotAttackOld,QuotDefendOld,QuotElo,QuotAttack,QuotDefend,DirectComparisonHG,DirectComparisonAG,DirectComparisonGoalDiff,DirectComparisonGoalQuot,ProbAwayWin,ProbDraw,ProbHomeWin,predictedResults
4488,20/02/2022,Bayern Munich,Greuther Furth,4,1,2,0,1,A,22,8,8,3,15,17,6,4,2,1,0,0,6.0,6.0,9.0,8.0,24.0,12.0,52,13,0.0,1.0,1.0,1.125,12.0,2.0,39,4.0,852.9,39.23,813.67,21.741014529696663,2077.156462678104,1069.7640110300772,3.754808499598236,-1.8251674240668476,1.1901890014517995,-2.77780920627736,2077.061897104256,1069.8585766039257,3.2067848853498626,-2.4141350559342056,1.469335887136249,-1.9954564299634237,1007.2033205003302,1.7374489982136136,-0.4186786259707822,1007.392451648027,2.5646194981464365,0.9526417822105128,1.941435945391508,2.1824723083568864,1.2098159697620945,1.9416959640266895,3.154800199815406,0.6570528385975143,2.6666666666666665,0.3333333333333333,2.333333333333333,8.0,0.07704929,0.13747297,0.7854777,2
4489,20/02/2022,Dortmund,M'gladbach,6,0,2,2,0,H,16,8,10,5,17,11,5,5,2,1,0,0,6.0,4.0,12.0,7.0,19.0,8.0,46,26,2.0,1.5,5.0,1.7142857142857142,11.0,2.375,20,1.7692307692307692,565.9,300.0,265.9,1.8863333333333328,1989.2182294501624,1805.999714993168,4.796117124805671,-0.9206873208754328,1.1429481860424249,-3.515435352237767,1970.348943046916,1824.869001396415,3.2305713973973864,-1.875670625769286,2.0128545618429663,-1.7839199885415613,145.47994165050068,1.21771683555442,-0.0917506372277245,183.2185144569944,3.653168938763247,2.594748031362334,1.0797207588814195,1.6049701049635103,1.0514320360874116,1.1014499132729307,4.196268197784817,0.2618985214133905,1.6,1.2,0.4000000000000001,1.3333333333333337,0.024684386,0.048622757,0.92669284,2
4490,20/02/2022,Hertha,RB Leipzig,1,6,0,0,1,A,8,16,4,10,10,8,3,10,2,3,1,0,1.0,6.0,2.0,12.0,10.0,16.0,23,34,-5.0,0.1666666666666666,-10.0,0.1666666666666666,-6.0,0.625,-11,0.6764705882352942,137.05,505.55,-368.5,0.2710908911086935,1714.220569963443,1924.822550657953,0.8679487229584539,-3.9592864593084536,4.253053221660868,-1.1454891078291378,1719.0039085072217,1920.0392121141745,0.8299924201571884,-2.0942068241973413,2.7967424465190787,-1.2063723171183112,-201.035303606953,-1.9667500263618904,-0.8878345070790301,-210.60198069450985,-3.3851044987024137,-2.813797351479316,0.8952962510668774,0.296771131424785,1.735953979116348,0.8905862877476571,0.2040766192480209,3.4564156326303754,1.0,3.4,-2.4,0.2941176470588235,0.766747,0.11064586,0.12260711,0
4491,25/02/2022,Hoffenheim,Stuttgart,2,1,2,0,0,D,19,13,7,4,14,13,9,3,3,2,0,0,6.0,1.0,6.0,1.0,17.0,6.0,37,19,5.0,6.0,5.0,6.0,11.0,2.833333333333333,18,1.947368421052632,207.65,169.63,38.02000000000001,1.2241348818015685,1864.5292289682964,1670.7175277036426,1.9068326731063363,-0.9894550292346806,1.0380500722343915,-2.0580129585822933,1859.3687222116032,1675.8780344603358,1.8657697306407257,-0.9948822710598816,1.0587711214219628,-2.0741872683529365,183.4906877512674,0.8069986092187629,1.0793049972930548,193.8117012646537,0.8687826008719448,1.0685579293476126,1.1094892850065636,1.762203079486092,0.479649203444342,1.1160050685115173,1.8369370843565371,0.4807817293416306,1.8,1.8,0.0,1.0,0.05110986,0.09797594,0.8509142,2
4492,26/02/2022,Freiburg,Hertha,3,0,2,1,0,H,16,17,5,2,13,10,6,6,1,2,0,0,4.0,1.0,7.0,2.0,15.0,9.0,37,23,3.0,4.0,5.0,3.5,6.0,1.6666666666666667,14,1.608695652173913,125.15,137.05,-11.900000000000006,0.9131703757752644,1826.247499350516,1697.8103655942657,1.8461846474826733,-0.5659329151320219,0.471726337457531,-3.743780956132449,1809.8372949813383,1714.220569963443,1.3457527278339685,-1.0790824088029258,0.8679487229584539,-3.9592864593084536,95.61672501789552,0.4778040048755143,2.880204050505528,128.4371337562502,1.3744583100251426,3.1778480410004275,1.0557785425593946,1.5504979640351235,0.2725446667961992,1.0756486921973143,3.913677276178974,0.1511661397296771,1.6,1.4,0.2000000000000001,1.142857142857143,0.15065053,0.21563427,0.6337152,2
4493,26/02/2022,Greuther Furth,FC Koln,1,1,1,0,0,D,13,17,5,5,15,13,7,11,1,2,0,0,3.0,6.0,7.0,7.0,12.0,17.0,13,35,-3.0,0.5,0.0,1.0,-5.0,0.7058823529411765,-22,0.3714285714285714,39.23,76.66,-37.43,0.5117401513175058,1079.4014946553718,1712.7137948711188,1.1089443752876411,-2.117596521190227,0.8279715985168379,-1.036000706187712,1069.8585766039257,1722.256712922565,1.1901890014517995,-2.77780920627736,0.948273861864986,-1.0793900049578675,-652.3981363186392,0.2419151395868137,-1.6984192013194923,-633.312300215747,0.2809727767708034,-1.081595815002515,0.6211957651704785,1.2551110489442736,2.5734990999715506,0.630228762031193,1.3393507425545943,2.044010692794394,1.0,1.3,-0.3,0.7692307692307692,0.38241154,0.23097506,0.38661343,1
4494,26/02/2022,Leverkusen,Bielefeld,3,0,2,1,0,H,21,8,9,3,8,10,6,3,0,1,0,0,6.0,4.0,12.0,8.0,17.0,16.0,41,25,2.0,1.5,4.0,1.5,1.0,1.0625,16,1.64,352.75,53.45,299.3,6.599625818521983,1865.9582958086148,1298.242548576351,3.699432023681889,-1.4218115638736142,0.3012620204884852,-1.5572780525133632,1864.5931227619135,1299.6077216230522,3.685397495642574,-2.4281748113090424,0.7663815455562993,-0.8315312887577588,564.9854011388616,2.919015950086275,-1.5966435225512836,567.7157472322638,3.398170003193404,0.1354664886397489,1.4347353372395044,4.808828601121164,2.920124406787556,1.4372955946135175,12.2797822894615,0.9130107250782136,2.0,1.4,0.6000000000000001,1.4285714285714286,0.17611852,0.23300378,0.5908777,2
4495,26/02/2022,M'gladbach,Wolfsburg,2,2,1,1,2,A,23,6,11,3,12,14,7,4,2,4,0,1,4.0,6.0,4.0,7.0,8.0,7.0,26,27,-2.0,0.6666666666666666,-3.0,0.5714285714285714,1.0,1.1428571428571428,-1,0.9629629629629628,300.0,287.75,12.25,1.0425716768027802,1822.8703034791247,1756.478318358107,1.560099081907394,-3.008882379629238,1.5652132801431775,-1.5762052866071836,1824.869001396415,1754.479620440817,1.1429481860424249,-3.515435352237767,1.506117724154932,-1.2339482749529729,70.38938095559797,-0.3631695381125073,-2.2814870772847944,66.39198512101848,-0.0051141982357838,-1.4326770930220545,1.0401198054029903,0.7588704174394613,2.848932506811717,1.0377983516375422,0.9967325869894764,1.9089406723827984,1.6,0.8,0.8,2.0,0.3026819,0.2491806,0.4481375,2
4496,26/02/2022,Union Berlin,Mainz,3,1,2,1,0,H,7,14,3,1,13,18,2,6,4,4,0,1,0.0,7.0,6.0,10.0,14.0,16.0,34,34,-7.0,0.0,-4.0,0.6,-2.0,0.875,0,1.0,77.8,100.5,-22.700000000000003,0.7741293532338308,1697.2569209039293,1759.6112656407493,1.377761337851835,-1.2515583916768744,1.627282935856074,-1.9284652552029748,1672.7666699410242,1784.1015166036543,-0.0033625242580384,-1.6132863018240178,2.0539643757050934,-0.9610966758951268,-111.33484666263008,-2.057326899963132,-0.6521896259288908,-62.35434473681994,-0.2495215980042391,0.6769068635261004,0.9375961257661082,-0.0016370898628093,1.678588993476091,0.9645635681275808,0.8466636670819805,0.6489919319522017,2.0,1.0,1.0,2.0,0.36383525,0.23331603,0.40284875,1
4497,26/02/2022,Ein Frankfurt,Bayern Munich,0,1,0,0,0,D,7,20,2,9,16,3,2,8,1,2,0,0,3.0,6.0,4.0,12.0,13.0,24.0,31,55,-3.0,0.5,-8.0,0.3333333333333333,-11.0,0.5416666666666666,-24,0.5636363636363636,231.25,852.9,-621.65,0.2711337788720835,1826.9323801205371,2081.056102413143,0.0562367429872972,-1.0531634307776725,2.7151098834016887,-1.1337000471683676,1830.8320198555764,2077.156462678104,0.4550122735930451,-1.636023189163923,3.754808499598236,-1.8251674240668476,-246.32444282252777,-3.299796226005191,0.1891442349029244,-254.12372229260563,-2.6588731404143915,0.0805366163906953,0.8814126681121852,0.1211812196658581,0.8963688303829835,0.8778871352877369,0.0207125108751914,0.9289612657317508,2.2,2.6,-0.3999999999999999,0.8461538461538461,0.7507844,0.11698073,0.13223492,0
4498,27/02/2022,Bochum,RB Leipzig,0,1,0,0,0,D,13,6,2,1,15,9,5,0,1,1,0,0,5.0,6.0,6.0,12.0,13.0,19.0,29,37,-1.0,0.8333333333333334,-6.0,0.5,-6.0,0.6842105263157895,-8,0.7837837837837838,36.9,505.55,-468.65,0.0729898130748689,1330.6939262763717,1920.6921679358015,0.912181168433882,-0.7093213687660695,3.069493092442284,-0.6019080463389759,1331.346882097999,1920.0392121141745,1.6885876910600386,-1.1855248343578848,4.253053221660868,-1.1454891078291378,-588.6923300161754,-2.5644655306008293,-0.0400357265287469,-589.99824165943,-2.1573119240084018,-0.1074133224270936,0.6933956732227565,0.3970295228049427,1.0349507701601983,0.692819988799397,0.2971764851596693,1.178454704303125,1.3,2.5,-1.2,0.52,0.51299095,0.20014408,0.28686494,0
4499,27/02/2022,Augsburg,Dortmund,1,1,1,0,1,A,8,11,3,7,15,8,5,5,2,1,0,0,3.0,6.0,4.0,12.0,9.0,19.0,22,49,-3.0,0.5,-8.0,0.3333333333333333,-10.0,0.4736842105263157,-27,0.4489795918367347,97.1,565.9,-468.8,0.171585085704188,1731.455232911723,1982.805343916943,1.248069168478389,-1.3041160347511052,3.3345586986596567,-0.919420929487347,1725.0423473785036,1989.2182294501624,1.3810481337405085,-2.2458090805629025,4.796117124805671,-0.9206873208754328,-264.17588207165886,-3.415068991065163,-1.3251217596874696,-251.35011100522,-2.086489530181268,-0.3846951052637581,0.8671961285290054,0.2879512943079899,2.43927447423462,0.873235105111887,0.3742831604613997,1.4184102111730883,1.6,3.0,-1.4,0.5333333333333333,0.7811323,0.10468716,0.11418056,0
4500,04/03/2022,Bielefeld,Augsburg,0,1,0,0,0,D,6,7,1,1,12,10,6,1,3,5,0,0,3.0,1.0,7.0,4.0,15.0,10.0,25,23,2.0,3.0,3.0,1.75,5.0,1.5,2,1.0869565217391304,53.45,97.1,-43.64999999999999,0.5504634397528322,1298.0706901803317,1732.9922643544437,0.0252742584614151,-1.3172901367610534,1.1153819632038613,-0.8119132394117639,1299.6077216230522,1731.455232911723,0.3012620204884852,-1.5572780525133632,1.248069168478389,-1.3041160347511052,-431.8475112886708,-0.9468071479899034,-0.253162017762258,-434.9215741741118,-1.090107704742446,-0.5053768973492896,0.7505869611410922,0.2413824714985753,1.1941253776628664,0.7490343245495534,0.022659733880595,1.6224518493077391,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.5,0.33568403,0.23137774,0.43293825,2
4501,05/03/2022,Bayern Munich,Leverkusen,1,1,1,1,1,D,20,9,6,2,10,14,7,2,1,2,0,0,6.0,6.0,12.0,12.0,24.0,17.0,58,44,0.0,1.0,0.0,1.0,7.0,1.411764705882353,14,1.318181818181818,852.9,352.75,500.15,2.417859673990078,2071.730151963985,1871.3846065227333,2.019217231641853,-0.7461335265199935,2.7188783239861816,-1.136230073465777,2077.156462678104,1865.9582958086148,2.7151098834016887,-1.1337000471683676,3.699432023681889,-1.4218115638736142,211.1981668694893,-0.9843221402802004,0.2881115167052466,200.34554544125197,-0.699661092344328,0.3900965469457838,1.1131848269834812,0.7339261448841149,0.7973630795910047,1.107057386676659,0.7426655374123009,0.6566746858267053,2.8,1.2,1.6,2.333333333333333,0.029637935,0.058340274,0.9120218,2
4502,05/03/2022,Bochum,Greuther Furth,2,1,2,1,0,H,15,9,9,2,16,14,3,6,2,4,0,0,4.0,4.0,6.0,7.0,10.0,13.0,29,14,0.0,1.0,-1.0,0.8571428571428571,-3.0,0.7692307692307693,15,2.071428571428572,36.9,39.23,-2.3299999999999983,0.9406066785623248,1334.504571102888,1075.5908498288557,1.3054136651223978,-0.8047078085678383,1.0925017584837962,-2.160321117603592,1330.6939262763717,1079.4014946553718,0.912181168433882,-0.7093213687660695,1.1089443752876411,-2.117596521190227,251.29243162099988,-0.1967632068537594,1.4082751524241572,258.91372127403224,0.2129119066386016,1.3556133090357536,1.2328071925648314,0.8225671086498613,0.3349653069732967,1.2407176681683652,1.1948847267157598,0.3724945342665016,1.0,1.0,0.0,1.0,0.23682505,0.26078615,0.50238883,2
4503,05/03/2022,Hertha,Ein Frankfurt,1,4,0,0,1,A,10,12,4,6,10,16,3,8,2,2,0,0,0.0,0.0,1.0,3.0,8.0,13.0,23,31,0.0,,-2.0,0.3333333333333333,-5.0,0.6153846153846154,-8,0.7419354838709677,137.05,231.25,-94.2,0.5926486486486487,1707.3554660435354,1833.797484040445,0.6631835320637478,-4.3328335047093685,1.4935437762783896,-1.0753292027280767,1714.220569963443,1826.9323801205371,0.471726337457531,-3.743780956132449,0.0562367429872972,-1.0531634307776725,-112.7118101570943,0.4154895944702337,-2.690617525354777,-126.4420179969095,-0.8303602442146418,-3.2575043019812915,0.9383054286061436,8.388222937521196,3.554795814898342,0.9310490830654228,0.4440335412975089,4.029308879287482,1.4,2.6,-1.2000000000000002,0.5384615384615384,0.51445764,0.20001374,0.2855287,0
4504,05/03/2022,RB Leipzig,Freiburg,1,1,1,0,1,A,14,4,5,3,8,15,4,1,1,0,0,0,9.0,7.0,12.0,10.0,22.0,15.0,40,40,2.0,1.2857142857142858,2.0,1.2,7.0,1.4666666666666666,0,1.0,505.55,125.15,380.4,4.039552536955653,1917.4033894732283,1828.883321991462,2.3476915683849247,-0.6454194480265257,1.5731879736733552,-0.5602466259093981,1920.0392121141745,1826.247499350516,3.069493092442284,-0.6019080463389759,1.8461846474826733,-0.5659329151320219,93.79171276365857,1.22330844495961,-0.0359751312069539,88.52006748176632,0.7745035947115695,-0.0851728221171276,1.0513576132462958,1.662614352593402,1.0635678368319708,1.048401156277907,1.492314718693865,1.1520273718362413,1.8,0.8,1.0,2.25,0.03683556,0.07161777,0.89154667,2
4505,05/03/2022,Wolfsburg,Union Berlin,1,0,2,1,0,H,9,17,3,5,12,15,6,10,0,1,0,0,4.0,3.0,7.0,6.0,8.0,14.0,28,37,1.0,1.3333333333333333,1.0,1.1666666666666667,-6.0,0.5714285714285714,-9,0.7567567567567568,287.75,77.8,209.95,3.698586118251928,1762.8473511902398,1688.8891901545064,1.3218135011298768,-0.8129081368980104,0.7594873190451455,-1.116997307156812,1754.479620440817,1697.2569209039293,1.5652132801431775,-1.5762052866071836,1.377761337851835,-1.2515583916768744,57.2226995368876,0.1874519422913427,-0.3246468949303092,73.95816103573338,0.5623261820847313,0.3040891702588015,1.0337148129031708,1.1360554525238835,1.2593941258268724,1.0437910085912547,1.740402331920048,0.7277619486542671,1.6,1.2,0.4000000000000001,1.3333333333333337,0.22257742,0.2511243,0.5262983,2
4506,05/03/2022,Stuttgart,M'gladbach,3,2,2,1,2,A,18,9,7,3,7,10,5,2,1,2,0,0,1.0,4.0,1.0,5.0,5.0,9.0,19,27,-3.0,0.25,-4.0,0.2,-4.0,0.5555555555555556,-8,0.7037037037037037,169.63,300.0,-130.37,0.5654333333333333,1689.873235528822,1808.875102410639,1.77267099769284,-2.091245713875509,1.7136562119576826,-3.158967612556669,1675.8780344603358,1822.8703034791247,1.0380500722343915,-2.0580129585822933,1.560099081907394,-3.008882379629238,-146.99226901878933,-0.5220490096730022,0.9508694210469448,-119.00186688181724,0.0590147857351575,1.06772189868116,0.919362190092054,0.6653744523490525,0.683979198560725,0.9342122257511164,1.0344379376232873,0.6620028978970718,1.2,1.4,-0.1999999999999999,0.8571428571428572,0.5810391,0.17967467,0.23928624,0
4507,06/03/2022,FC Koln,Hoffenheim,0,1,0,0,0,D,10,13,3,3,9,12,4,1,1,4,0,0,4.0,9.0,8.0,9.0,17.0,17.0,36,40,-5.0,0.4444444444444444,-1.0,0.8888888888888888,0.0,1.0,-4,0.9,76.66,207.65,-130.99,0.369178906814351,1716.1371358497013,1870.64880604116,0.3938003704186885,-0.909146357229028,1.5781271260378318,-0.5691843469693394,1722.256712922565,1864.5292289682964,0.8279715985168379,-1.036000706187712,1.9068326731063363,-0.9894550292346806,-142.27251604573144,-1.0788610745894986,-0.0465456769530314,-154.51167019145873,-1.1843267556191432,-0.3399620102596886,0.9236952074361122,0.4342130330544557,1.0470417306272457,0.9174020961644582,0.2495365322104273,1.5972792682543704,0.8,3.2,-2.4000000000000004,0.25,0.4522776,0.21719952,0.3305229,0
4508,12/03/2022,Freiburg,Wolfsburg,3,2,2,2,0,H,16,11,8,5,11,9,7,5,2,0,0,0,7.0,4.0,8.0,10.0,16.0,11.0,41,31,3.0,1.75,-2.0,0.8,5.0,1.4545454545454546,10,1.3225806451612905,125.15,287.75,-162.6,0.4349261511728932,1834.4426849420424,1754.6521655987135,2.3816289664335955,-1.1849274535521392,1.6780175065121556,-1.710363964757057,1826.247499350516,1762.8473511902398,1.5731879736733552,-0.5602466259093981,1.3218135011298768,-0.8129081368980104,63.4001481602761,0.2513744725434783,0.2526615109886123,79.7905193433287,0.7036114599214398,0.5254365112049177,1.035964627406604,1.190173933258062,0.6891881142280756,1.0454736961021007,1.4193111556886744,0.6927925739598053,1.2,1.2,0.0,1.0,0.05447021,0.13878417,0.80674565,2
4509,12/03/2022,Hoffenheim,Bayern Munich,1,1,1,1,1,D,9,18,6,8,12,9,3,8,4,1,0,0,9.0,7.0,12.0,10.0,17.0,22.0,43,59,2.0,1.2857142857142858,2.0,1.2,-5.0,0.7727272727272727,-16,0.7288135593220338,207.65,852.9,-645.25,0.2434634775471919,1869.8738597100207,2066.3855212222606,1.3930627629586456,-0.6033380629006054,1.6865935119135829,-0.7922006087051653,1864.5292289682964,2071.730151963985,1.5781271260378318,-0.5691843469693394,2.019217231641853,-0.7461335265199935,-207.2009229956891,-0.4410901056040217,0.1769491795506541,-196.51166151223947,-0.2935307489549372,0.1888625458045598,0.8999865292305255,0.781553911737686,0.7628451567161785,0.904900775051887,0.8259623632597153,0.761597575501423,1.4,3.2,-1.8000000000000005,0.4374999999999999,0.73855895,0.12185982,0.13958125,0
4510,12/03/2022,Union Berlin,Stuttgart,1,1,1,1,0,H,11,11,3,3,25,12,3,3,3,2,0,0,3.0,4.0,3.0,4.0,14.0,5.0,37,22,-1.0,0.75,-1.0,0.75,9.0,2.8,15,1.681818181818182,77.8,169.63,-91.83,0.4586452868006838,1697.0444333442044,1690.0857230885467,0.7132738601687774,-0.9765394422614024,1.4858519432753496,-1.717869338651096,1697.2569209039293,1689.873235528822,0.7594873190451455,-1.116997307156812,1.77267099769284,-2.091245713875509,7.383685375107461,-1.0131836786476949,0.9742484067186972,6.9587102556577065,-0.7725780831065723,0.7413298963896935,1.004369372340995,0.428442344932382,0.5341301118971744,1.004117371184546,0.4800436970836181,0.5684596728574246,1.6666666666666667,1.3333333333333333,0.3333333333333335,1.2500000000000002,0.058942955,0.14317338,0.7978836,2
4511,12/03/2022,M'gladbach,Hertha,2,0,2,1,0,H,12,12,5,3,7,17,3,6,3,0,0,0,1.0,0.0,5.0,1.0,9.0,5.0,27,23,1.0,inf,4.0,5.0,4.0,1.8,4,1.173913043478261,300.0,137.05,162.95,2.1889821233126594,1834.2079365520203,1696.0178329706405,1.5294309443848806,-1.8914568163399497,0.1780576054973486,-3.516842072395245,1822.8703034791247,1707.3554660435354,1.7136562119576826,-3.158967612556669,0.6631835320637478,-4.3328335047093685,115.5148374355897,1.0504726798939348,1.1738658921526994,138.19010358138007,1.351373338887532,1.6253852560552953,1.0676571690740375,2.583984868600385,0.7290766213664057,1.0814791571733269,8.589528878100376,0.5378281928513553,1.0,1.0,0.0,1.0,0.041367114,0.079555534,0.8790774,2
4512,13/03/2022,Leverkusen,FC Koln,0,1,0,0,0,D,15,6,3,3,13,19,7,0,2,2,0,0,4.0,4.0,10.0,7.0,18.0,17.0,45,36,0.0,1.0,3.0,1.4285714285714286,1.0,1.0588235294117647,9,1.25,352.75,76.66,276.09000000000003,4.601487085833551,1851.8948923653352,1730.200539292981,1.585655657837735,-1.1609187496137747,0.6010103878099585,-0.3700095160384257,1865.9582958086148,1716.1371358497013,2.7188783239861816,-1.136230073465777,0.3938003704186885,-0.909146357229028,149.82115995891354,2.325077953567493,-0.2270837162367492,121.69435307235426,0.9846452700277764,-0.790909233575349,1.0873013914967429,6.904204587454984,1.2497768532328215,1.070335403503043,2.63831655824745,3.137537547799751,2.4,1.0,1.4,2.4,0.03532654,0.06816772,0.8965058,2
4513,13/03/2022,Dortmund,Bielefeld,1,0,2,1,0,H,20,11,3,4,6,10,4,5,1,1,0,0,7.0,3.0,10.0,7.0,20.0,15.0,50,25,4.0,2.333333333333333,3.0,1.4285714285714286,5.0,1.3333333333333333,25,2.0,565.9,53.45,512.4499999999999,10.587464920486434,1989.5856043870624,1297.7033152434317,2.419437919567154,-0.571478798621915,-0.0556384382893548,-1.020876595529764,1989.2182294501624,1298.0706901803317,3.3345586986596567,-0.919420929487347,0.0252742584614151,-1.3172901367610534,691.1475392698308,3.3092844401982413,0.3978692072737064,691.8822891436312,2.4750763578565085,0.4493977969078491,1.532442142402749,131.93497659883255,0.6979638758611028,1.5331590672663449,-43.485007738437126,0.5597922423966994,2.8,0.2,2.6,13.999999999999998,0.10050327,0.16463253,0.73486423,2
4514,13/03/2022,Ein Frankfurt,Bochum,2,1,2,0,1,A,14,8,3,4,10,15,9,3,3,4,0,0,3.0,4.0,6.0,8.0,13.0,12.0,34,32,-1.0,0.75,-2.0,0.75,1.0,1.0833333333333333,2,1.0625,231.25,36.9,194.35,6.266937669376694,1828.0419926294217,1333.3949585940036,1.8328763841030136,-1.0089040435647485,1.1897705352559051,-1.273832832342022,1826.9323801205371,1334.504571102888,1.4935437762783896,-1.0753292027280767,1.3054136651223978,-0.8047078085678383,492.4278090176495,0.1881301111559918,-0.2706213941602384,494.6470340354181,0.6431058488471086,0.2649287887772737,1.368996719592116,1.1441153223551956,1.336297711142969,1.3709681297707903,1.540529311989378,0.7920223265950953,1.6,1.2,0.4000000000000001,1.3333333333333337,0.19514218,0.24070348,0.5641543,2
4515,13/03/2022,Greuther Furth,RB Leipzig,1,6,0,1,4,A,7,12,1,7,9,8,0,2,2,0,0,0,1.0,7.0,4.0,10.0,10.0,20.0,14,41,-6.0,0.1428571428571428,-6.0,0.4,-10.0,0.5,-27,0.3414634146341463,39.23,505.55,-466.32,0.0775986549302739,1079.242072171142,1917.562811957458,1.102136168049057,-4.056739252454129,3.960214823683812,-0.7656201340104465,1079.4014946553718,1917.4033894732283,1.0925017584837962,-2.160321117603592,2.3476915683849247,-0.6454194480265257,-838.0018948178565,-1.2551898099011285,-1.5149016695770663,-838.3207397863159,-2.8580786556347544,-3.2911191184436825,0.5629496122628206,0.4653514853466777,3.347158385464093,0.562819671638003,0.2783021167078619,5.298631883156271,1.0,2.2,-1.2000000000000002,0.4545454545454545,0.61773354,0.1668627,0.21540374,0
4516,16/03/2022,Mainz,Dortmund,0,1,0,0,0,D,10,11,1,4,18,10,5,5,3,4,0,0,4.0,7.0,7.0,10.0,13.0,20.0,34,50,-3.0,0.5714285714285714,-3.0,0.7,-7.0,0.65,-16,0.68,100.5,565.9,-465.4,0.1775932143488248,1779.4107549591688,1994.276366031548,0.945616985082307,-1.402861044555965,1.8367910691599756,-0.2389721260034085,1784.1015166036543,1989.5856043870624,1.627282935856074,-1.9284652552029748,2.419437919567154,-0.571478798621915,-205.4840877834083,-0.7921549837110797,-1.35698645658106,-214.86561107237932,-0.8911740840776684,-1.1638889185525565,0.8967201575391814,0.67258718345094,3.3745175846476667,0.8922588590367017,0.5148201126188884,5.87039613371459,1.0,2.2,-1.2000000000000002,0.4545454545454545,0.756944,0.114541136,0.12851492,0
4517,18/03/2022,Bochum,M'gladbach,0,2,0,0,0,D,15,8,7,5,12,10,7,3,2,1,0,0,3.0,4.0,7.0,7.0,12.0,12.0,32,30,-1.0,0.75,0.0,1.0,0.0,1.0,2,1.0666666666666669,36.9,300.0,-263.1,0.123,1333.4380440642965,1835.274463590612,0.507174482492447,-1.6049666521656536,1.7552735087198437,-1.1187636999009127,1334.504571102888,1834.2079365520203,1.1897705352559051,-1.273832832342022,1.5294309443848806,-1.8914568163399497,-499.7033654491324,-0.3396604091289754,0.6176239839979276,-501.8364195263152,-1.2480990262273963,-0.4862029522647408,0.7275644950111357,0.7779171329205825,0.6734665160407645,0.7265605611138399,0.288943278624617,1.434589495804881,1.8,1.6,0.1999999999999999,1.125,0.37708852,0.23116209,0.39174938,1
4518,19/03/2022,Greuther Furth,Freiburg,0,0,1,0,0,D,8,13,1,3,15,9,1,11,1,0,0,0,1.0,7.0,4.0,11.0,10.0,18.0,14,44,-6.0,0.1428571428571428,-7.0,0.3636363636363636,-8.0,0.5555555555555556,-30,0.3181818181818182,39.23,125.15,-85.92000000000002,0.3134638433879344,1088.9865409782842,1824.6982161349,0.5407191733366432,-2.237758411979631,1.2087983025235434,-0.6729897618030066,1079.242072171142,1834.4426849420424,1.102136168049057,-4.056739252454129,2.3816289664335955,-1.1849274535521392,-755.2006127709001,-1.2794927983845386,-2.87181179890199,-735.7116751566159,-0.6680791291869002,-1.5647686501766245,0.5883215000556095,0.4627656883513079,3.4236182479298294,0.5968036420208652,0.4473196001415727,3.325100230328101,0.6666666666666666,2.0,-1.3333333333333337,0.3333333333333333,0.4290397,0.22007905,0.3508813,0
4519,19/03/2022,Hertha,Hoffenheim,3,0,2,1,0,H,13,8,6,0,10,13,1,6,2,1,0,0,0.0,7.0,0.0,13.0,5.0,17.0,23,44,-7.0,0.0,-13.0,0.0,-12.0,0.2941176470588235,-21,0.5227272727272727,137.05,207.65,-70.6,0.6600048157958103,1744.103978471906,1833.1253472816504,1.5358687455732674,-2.023893449877197,0.6176775456145038,-1.68510269611622,1707.3554660435354,1869.8738597100207,0.1780576054973486,-3.516842072395245,1.3930627629586456,-0.6033380629006054,-162.51839366648574,-1.215005157461297,-2.9135040094946394,-89.02136880974467,0.9181911999587636,-0.3387907537609775,0.913085905328561,0.1278173605898289,5.828974315805123,0.951437380459686,2.486521902047273,1.2010505084003569,1.2,2.0,-0.8,0.6,0.4333155,0.21728668,0.34939787,0
